creationDate|deletionDate|explicitlyDeleted|id|locationIP|browserUsed|content|length|CreatorPersonId|LocationCountryId|ParentPostId|ParentCommentId
2012-12-18T04:04:20.581+00:00|2012-12-18T04:04:30.867+00:00|true|1168231107455|189.202.102.202|Firefox|ok|2|6597069766702|53|1168231107447|
2012-12-18T14:31:50.655+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107456|58.145.168.54|Chrome|About Henrik Ibsen, y of his era, when European theater was reqAbout Hannibal, c War,|85|35184372088834|51||1168231107454
2012-12-18T06:58:09.556+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107457|91.191.192.127|Firefox|roflol|6|24189255811081|4|1168231107447|
2012-12-18T17:12:36.620+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107458|24.38.139.231|Firefox|About South Africa, svaal. The ZAR was established in 1852, and was independent from 1856 to 187|96|10995116277783|57|1168231107447|
2012-12-19T03:57:54.091+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107459|31.192.109.124|Internet Explorer|thx|3|26388279066668|56||1168231107458
2012-12-18T14:56:51.417+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107460|31.24.100.159|Firefox|Run Through the Jungle is a 1970 rock song recorded by the North American band Cree|83|26388279066655|50||1168231107456
2012-12-24T03:18:20.597+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107461|1.88.156.174|Internet Explorer|About Thomas Edison, work to the process of invention, and because of that, h|77|28587302322191|1||1168231107460
2012-11-19T23:00:48.901+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107463|31.182.127.125|Internet Explorer|thx|3|17592186044443|92|1168231107462|
2012-11-25T23:39:59.679+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107464|62.61.160.121|Internet Explorer|yes|3|26388279066668|33|1168231107462|
2012-11-19T19:51:30.896+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107465|31.41.169.140|Chrome|thx|3|16|92|1168231107462|
2012-12-23T19:52:03.446+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107466|1.88.156.174|Internet Explorer|cool|4|28587302322191|1|1168231107462|
2012-12-30T03:44:53.297+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107467|31.185.10.92|Internet Explorer|About Red Headed Stranger, t was certified multi-platinum, and made Nelson one of the|86|30786325577731|56|1168231107462|
2012-12-30T06:55:16.262+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107468|193.104.227.215|Internet Explorer|no way!|7|26388279066641|86||1168231107467
2012-12-30T07:03:41.312+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107469|27.4.90.237|Internet Explorer|About United Arab Emirates, was also used by some to refer to the emiraAbout Red Hea|84|19791209299968|0||1168231107467
2012-12-19T05:34:40.420+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107470|27.4.90.237|Internet Explorer|no|2|19791209299968|0|1168231107462|
2012-12-30T19:22:30.821+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107471|192.100.158.95|Internet Explorer|roflol|6|32985348833318|53||1168231107467
2012-12-30T03:45:15.595+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107472|49.50.77.195|Firefox|good|4|8796093022234|0||1168231107467
2012-12-20T13:25:55.257+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107473|203.215.63.48|Firefox|About Egypt, gyptian Navy, Egyptian Air Force and EgyptianAbout Hannibal, ts in European|88|2199023255557|65|1168231107462|
2012-12-30T12:06:01.235+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107474|31.209.179.5|Firefox|no way!|7|28587302322204|101||1168231107467
2012-11-17T07:05:29.903+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107476|49.50.77.195|Firefox|About Hannibal, racy and in Rome, and he fled into volAbout John the Baptis|75|8796093022234|0|1168231107475|
2012-11-18T00:19:00.629+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107477|31.24.165.15|Firefox|About Isaac Newton, three laws of motion, which dominated the scientific view o|79|10995116277808|89|1168231107475|
2012-11-17T16:43:35.090+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107478|27.121.123.176|Chrome|yes|3|32985348833291|1|1168231107475|
2012-11-17T14:01:23.884+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107479|103.1.176.97|Safari|no way!|7|28587302322223|100||1168231107476
2012-11-26T12:25:39.988+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107480|27.98.220.136|Firefox|maybe|5|35184372088856|1|1168231107475|
2012-11-17T20:56:12.109+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107481|31.192.132.124|Firefox|About Benjamin Harrison,  was a Virginia delegate to the Continental CAbout Hannibal, of|88|35184372088871|56|1168231107475|
2012-11-17T22:14:01.007+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107482|27.122.45.252|Internet Explorer|yes|3|10995116277782|52||1168231107476
2012-11-17T07:13:32.331+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107483|31.182.127.125|Internet Explorer|right|5|17592186044443|92||1168231107476
2012-11-17T23:36:54.692+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107484|91.191.192.127|Firefox|About Benjamin Harrison, pendence resolution offered by Virginia deleAbout Israel, ire.|87|24189255811081|4||1168231107481
2012-11-17T23:55:17.497+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107485|31.24.165.15|Firefox|yes|3|10995116277808|89||1168231107484
2012-11-18T00:20:01.962+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107486|41.223.177.12|Safari|thx|3|28587302322209|60||1168231107477
2012-11-26T02:54:03.876+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107487|27.98.220.136|Firefox|good|4|35184372088856|1||1168231107481
2012-11-17T13:43:14.030+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107488|31.24.100.159|Firefox|About What a Wonderful World, b Thiele (as George DouglAbout Hannibal, ed|74|26388279066655|50||1168231107476
2012-11-17T07:45:35.542+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107489|148.204.226.31|Chrome|thanks|6|32|53||1168231107476
2012-11-18T00:15:52.281+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107490|49.50.77.195|Firefox|About Ulysses S. Grant, ed the army to build tAbout What a Wonderful World, y Hall of|86|8796093022234|0||1168231107488
2012-11-18T05:05:44.276+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107491|186.64.7.5|Firefox|duh|3|26388279066658|61||1168231107488
2012-11-18T00:50:32.057+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107492|31.24.100.159|Firefox|ok|2|26388279066655|50||1168231107477
2012-11-26T11:02:48.802+00:00|2012-12-05T17:24:26.524+00:00|false|1168231107493|31.192.109.124|Internet Explorer|cool|4|26388279066668|56||1168231107477
2012-08-24T20:32:45.685+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154023|180.222.139.188|Internet Explorer|About Gamal Abdel Nasser, 8 – 28 September 1970) was the second President o|75|26388279066632|59|1030792154022|
2012-08-24T20:49:40.912+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154024|31.24.100.159|Firefox|About Gamal Abdel Nasser, 1950s and 1960s. Although his status as leader of the ArabsAbout La Vie en rose, en rose w|116|26388279066655|50||1030792154023
2012-12-17T01:35:01.180+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107497|46.21.0.249|Internet Explorer|About Samuel Johnson, ern Islands of Scotland. Towards the end of his life, he p|80|37383395344394|50||1030792154023
2012-08-25T01:27:40.620+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154026|31.24.100.159|Firefox|great|5|26388279066655|50|1030792154022|
2012-08-25T06:42:18.228+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154027|31.24.100.159|Firefox|About Neo-Babylonian Empire, ry is told of how Nebuchadnezzar in his efforts to resto|85|26388279066655|50||1030792154023
2012-12-17T03:20:18.350+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107500|46.21.0.249|Internet Explorer|no|2|37383395344394|50||1030792154027
2012-08-25T08:38:31.033+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154029|49.50.77.195|Firefox|About Slovenia, ublic of Yugoslavia. In June 1991, afteAbout Neo-Babylonian|76|8796093022234|0||1030792154027
2012-12-07T16:42:22.701+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107502|41.203.147.168|Internet Explorer|About Ottoman Empire, eria in the west to Azerbaijan in the east;About Neo-Babylonia|84|17592186044461|90||1030792154027
2012-12-17T02:27:30.156+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107503|31.182.127.125|Internet Explorer|fine|4|17592186044443|92||1168231107497
2012-08-24T09:09:38.510+00:00|2013-01-01T00:00:00.000+00:00|false|1030792154032|180.222.139.188|Internet Explorer|About Dante Alighieri, mo Poeta (the Supreme Poet) or just il Poeta. Dante, Petrarch, and Boccaccio are also known as the three fountains or the three|151|26388279066632|59|1030792154022|
2012-11-26T18:27:19.727+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107505|27.98.220.136|Firefox|no|2|35184372088856|1||1030792154029
2012-10-19T01:23:47.595+00:00|2013-01-01T00:00:00.000+00:00|false|1099511630770|31.24.165.15|Firefox|cool|4|10995116277808|89||1030792154029
2012-12-06T00:49:44.950+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107508|27.131.221.93|Internet Explorer|maybe|5|21990232555526|1|1168231107507|
2012-12-06T05:23:32.607+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107509|31.209.42.207|Internet Explorer|no way!|7|13194139533342|101|1168231107507|
2012-12-15T03:55:13.796+00:00|2012-12-15T03:55:23.796+00:00|true|1168231107510|189.202.102.202|Firefox|About The Black Saint and the Sinner Lady, z musician Charles Mingus, released|79|6597069766702|53|1168231107507|
2012-12-16T01:35:57.396+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107511|41.78.204.199|Internet Explorer|I see|5|32985348833318|68|1168231107507|
2012-12-06T07:24:23.781+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107512|27.131.221.93|Internet Explorer|LOL|3|21990232555526|1|1168231107507|
2012-12-05T12:56:36.630+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107513|1.29.220.142|Chrome|roflol|6|21990232555527|1|1168231107507|
2012-12-29T01:55:49.832+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107514|193.104.227.215|Internet Explorer|cool|4|26388279066641|86|1168231107507|
2012-12-05T12:10:22.445+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107515|31.24.100.159|Firefox|no way!|7|26388279066655|50|1168231107507|
2012-12-05T11:24:07.814+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107516|49.206.89.61|Safari|About Hannibal, ttle of Magnesia and was forced to accept About Stop and Smell the|82|32985348833329|0|1168231107507|
2012-12-20T14:19:57.551+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107517|203.215.63.48|Firefox|ok|2|2199023255557|65||1168231107516
2012-12-15T13:11:53.214+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107518|189.202.102.202|Firefox|roflol|6|6597069766702|53|1168231107507|
2012-12-28T09:38:30.797+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107519|193.104.227.215|Internet Explorer|About Soviet Union, atellite states, known as the Eastern BlocAbout Hannibal, nd w|82|26388279066641|86||1168231107516
2012-12-31T14:45:37.335+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107521|41.74.150.41|Firefox|About Pope Pius IX, retti, was the longest-reigning elected PopeAbout Hannibal, Romans|87|35184372088850|97|1168231107520|
2012-12-31T18:56:44.838+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107522|148.204.226.31|Chrome|maybe|5|32|53||1168231107521
2012-12-31T14:55:35.991+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107523|1.88.156.174|Internet Explorer|thx|3|28587302322191|1||1168231107521
2012-12-31T15:04:14.544+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107524|27.4.90.237|Internet Explorer|thx|3|19791209299968|0||1168231107521
2012-12-31T15:27:53.506+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107525|115.186.113.189|Safari|About Pope Pius IX, uncil in 1869, which decreed papal infallibilAbout Sonic Attack, the|89|2199023255573|54||1168231107521
2012-12-31T16:24:47.128+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107526|148.204.226.31|Chrome|I see|5|32|53||1168231107525
2012-12-31T17:33:09.220+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107527|27.122.45.252|Internet Explorer|I see|5|10995116277782|52||1168231107525
2012-12-31T16:00:19.766+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107528|27.131.221.93|Internet Explorer|roflol|6|21990232555526|1||1168231107525
2012-12-31T18:32:27.364+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107529|193.104.227.215|Internet Explorer|About Josip Broz Tito,  Abdel Nasser of Egypt. Josip was born as the seventh ch|79|26388279066641|86||1168231107525
2012-12-31T19:56:38.219+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107530|91.223.132.248|Internet Explorer|ok|2|10995116277761|78||1168231107529
2012-12-22T23:24:53.290+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107532|31.209.42.207|Internet Explorer|roflol|6|13194139533342|101|1168231107531|
2012-12-22T20:22:20.790+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107533|24.38.139.231|Firefox|good|4|10995116277783|57|1168231107531|
2012-12-22T22:32:14.632+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107534|31.209.42.207|Internet Explorer|great|5|13194139533342|101|1168231107531|
2012-12-22T20:42:22.363+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107535|91.223.132.248|Internet Explorer|good|4|10995116277761|78|1168231107531|
2012-12-23T00:21:50.387+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107536|1.2.2.77|Firefox|roflol|6|8796093022237|1|1168231107531|
2012-12-22T17:23:20.244+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107537|46.154.44.101|Firefox|About Justin Timberlake, record label Tennman Records, fashion label William Rast, a|84|15393162788877|105|1168231107531|
2012-12-22T23:09:16.746+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107538|196.1.135.241|Internet Explorer|About Vol. 3... Life and Times of S. Carter, Gotti. The album debuted at number one on the US Billboard About Hannib|116|30786325577740|71|1168231107531|
2012-12-15T21:45:25.920+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107540|41.223.177.12|Safari|duh|3|28587302322209|60|1168231107539|
2012-12-15T19:46:42.083+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107541|31.24.100.159|Firefox|no way!|7|26388279066655|50|1168231107539|
2012-12-15T14:05:10.281+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107542|27.131.221.93|Internet Explorer|great|5|21990232555526|1|1168231107539|
2012-12-15T13:33:34.369+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107543|41.223.177.12|Safari|duh|3|28587302322209|60|1168231107539|
2012-12-15T16:41:59.080+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107544|31.170.121.115|Internet Explorer|I see|5|28587302322180|48|1168231107539|
2012-12-15T13:45:30.953+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107545|31.41.169.140|Chrome|About Drive-In Saturday, sed as a single a week before the album and, like its pr|81|16|92|1168231107539|
2012-12-16T02:17:54.719+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107546|58.145.168.54|Chrome|yes|3|35184372088834|51||1168231107545
2012-12-15T13:15:09.983+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107547|31.209.42.207|Internet Explorer|ok|2|13194139533342|101|1168231107539|
2012-12-15T15:31:35.910+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107548|1.2.2.77|Firefox|maybe|5|8796093022237|1||1168231107545
2012-12-15T13:18:58.259+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107549|31.209.42.207|Internet Explorer|cool|4|13194139533342|101|1168231107539|
2012-12-15T13:47:56.206+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107550|77.245.239.11|Firefox|About Aq Qoyunlu,  parts of present-day Eastern Turkey, AAbout Drive-In Satur|77|14|80||1168231107545
2012-12-16T04:08:04.790+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107551|115.186.113.189|Safari|About Charles Darwin,  display of World War II memorabilia. It also has lookouts towards the city of Darwin. It contain|119|2199023255573|54||1168231107550
2012-12-15T16:15:13.048+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107552|24.38.139.231|Firefox|no way!|7|10995116277783|57||1168231107545
2012-12-16T06:31:13.854+00:00|2012-12-31T11:26:56.344+00:00|false|1168231107553|196.29.42.107|Firefox|great|5|2199023255594|60||1168231107550
2012-12-30T16:25:53.417+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107555|41.223.177.12|Safari|About Croatia, of revenue during the summer, with Croatia ranked the 18th most popular tourist destination in the world. The state controls a p|143|28587302322209|60|1168231107554|
2012-12-30T18:03:55.859+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107556|27.121.123.176|Chrome|yes|3|32985348833291|1||1168231107555
2012-12-31T07:37:37.136+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107557|31.185.10.92|Internet Explorer|About Saint George, tary saints. Many Patronages of Saint GeAbout Bulgaria, nd|79|30786325577731|56|1168231107554|
2012-12-30T20:30:03.999+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107558|41.223.177.12|Safari|About Douglas MacArthur, f the Bonus Army protesters from Washington, D.C. in 1932, a|85|28587302322209|60||1168231107555
2012-06-02T21:50:25.249+00:00|2012-07-03T06:24:23.393+00:00|false|962072677353|41.223.177.12|Safari|About O. J. Simpson, . Former American football star and actor O. J. Simpson was tried on|89|28587302322209|60|962072677352|
2012-05-20T05:05:08.431+00:00|2012-07-03T06:24:23.393+00:00|false|962072677354|49.50.77.195|Firefox|About Saint George, eorge exist around the world, including: Georgia, EAbout Colony of Virginia, inio|101|8796093022234|0|962072677352|
2012-05-20T18:17:02.791+00:00|2012-07-03T06:24:23.393+00:00|false|962072677355|61.16.136.118|Chrome|thx|3|8796093022244|0|962072677352|
2012-06-18T19:05:30.276+00:00|2012-07-03T06:24:23.393+00:00|false|962072677356|31.41.169.140|Chrome|yes|3|16|92||962072677354
2012-05-19T22:46:04.893+00:00|2012-07-03T06:24:23.393+00:00|false|962072677357|31.24.165.15|Firefox|About Saint George, alestine, Portugal, Serbia, Ukraine and RusAbout William IV of t|84|10995116277808|89|962072677352|
2012-05-20T05:11:57.772+00:00|2012-07-03T06:24:23.393+00:00|false|962072677358|61.16.136.118|Chrome|duh|3|8796093022244|0||962072677354
2012-11-28T19:02:44.012+00:00|2012-12-07T08:17:54.786+00:00|false|1168231107568|31.171.137.117|Internet Explorer|roflol|6|37383395344409|81|1099511630831|
2012-10-02T22:30:42.074+00:00|2012-12-07T08:17:54.786+00:00|false|1099511630833|61.16.136.118|Chrome|yes|3|8796093022244|0|1099511630831|
2012-10-02T21:18:29.954+00:00|2012-12-07T08:17:54.786+00:00|false|1099511630834|41.223.177.12|Safari|About Saint George, ages of Saint George exist around the world, including: Georgia, England, Egypt, BulgAbout Slovenia,  which merged into Yugoslavia. During World War|168|28587302322209|60|1099511630831|
2012-12-28T17:23:51.182+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107572|27.116.34.47|Chrome|About Archduchy of Austria, t duchies within the Holy Roman Empire, was the nucleus|83|13194139533355|0|1168231107571|
2012-12-28T22:00:54.060+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107573|31.192.109.124|Internet Explorer|cool|4|26388279066668|56||1168231107572
2012-12-28T14:42:01.408+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107574|91.191.192.127|Firefox|good|4|24189255811081|4|1168231107571|
2012-12-28T12:10:30.855+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107575|31.185.10.92|Internet Explorer|LOL|3|30786325577731|56|1168231107571|
2012-12-28T17:32:23.431+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107576|27.98.220.136|Firefox|maybe|5|35184372088856|1||1168231107572
2012-12-28T17:27:49.703+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107577|41.74.150.41|Firefox|no way!|7|35184372088850|97||1168231107572
2012-12-22T03:34:29.280+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107579|31.24.100.159|Firefox|About Mongolia, the independence, sovereignty, and territorial integrity of Mongolia. It consists of three branches: general purpose forces, border defense forces, and internal|177|26388279066655|50|1168231107578|
2012-11-15T00:11:39.403+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107581|1.88.156.174|Internet Explorer|fine|4|28587302322191|1|1168231107580|
2012-11-15T02:05:36.754+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107582|31.192.109.124|Internet Explorer|cool|4|26388279066668|56|1168231107580|
2012-12-13T15:17:11.124+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107583|46.21.0.249|Internet Explorer|good|4|37383395344394|50|1168231107580|
2012-12-14T07:04:33.759+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107584|46.21.0.249|Internet Explorer|About Saint George, rut, Botoşani, Drobeta Turnu-Severin, TimişoAbout Leonardo DiCapri|86|37383395344394|50|1168231107580|
2012-11-14T17:01:21.214+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107585|61.16.136.118|Chrome|no way!|7|8796093022244|0|1168231107580|
2012-12-14T07:16:39.282+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107586|1.88.156.174|Internet Explorer|cool|4|28587302322191|1||1168231107584
2012-12-14T07:34:10.002+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107587|46.21.0.249|Internet Explorer|About Saint George, celebrated on 23 April, and he is regardedAbout Sean Combs, act|83|37383395344394|50||1168231107584
2012-12-14T13:28:53.991+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107588|24.38.139.231|Firefox|About Saint George, s one of the most venerated saints in tAbout Senegal, rou|77|10995116277783|57||1168231107587
2012-11-23T16:03:39.741+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107590|31.41.169.140|Chrome|About Saint Helena, more than 5,000 Boer prisoners. Saint Helena is Britain's second oldAbout Cardinal Richelieu, iances with Protesta|134|16|92|1168231107589|
2012-11-23T06:08:17.180+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107591|27.112.88.106|Internet Explorer|good|4|24189255811109|1|1168231107589|
2012-11-24T06:10:12.168+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107592|31.209.42.207|Internet Explorer|About Suicide Is Painless,  more than a million US dollars for co-writing the|77|13194139533342|101||1168231107590
2012-12-18T18:08:29.441+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107593|115.186.113.189|Safari|no way!|7|2199023255573|54||1168231107590
2012-11-23T06:51:29.111+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107594|27.122.45.252|Internet Explorer|right|5|10995116277782|52|1168231107589|
2012-12-17T01:58:18.338+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107596|31.192.109.124|Internet Explorer|LOL|3|26388279066668|56|1168231107595|
2012-12-17T13:47:13.165+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107597|31.192.109.124|Internet Explorer|About Gloria Macapagal-Arroyo, sidential term in the controversial May 2004 P|77|26388279066668|56|1168231107595|
2012-12-16T15:22:33.401+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107598|1.29.220.142|Chrome|maybe|5|21990232555527|1|1168231107595|
2012-12-17T14:00:51.603+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107599|31.209.179.5|Firefox|great|5|28587302322204|101||1168231107597
2012-12-18T10:01:06.007+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107600|31.24.165.15|Firefox|great|5|10995116277808|89||1168231107597
2012-12-17T22:39:11.263+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107601|58.145.168.54|Chrome|About San Marino, burnian pirates. The constitution of San Marino, enacted in 1600, is the|90|35184372088834|51||1168231107597
2012-12-18T01:20:07.083+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107602|27.116.34.47|Chrome|About Calvin Coolidge, ss, could interpret their longings and exprAbout San Marino, r|85|13194139533355|0||1168231107601
2012-12-18T07:11:48.060+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107603|24.38.139.231|Firefox|no way!|7|10995116277783|57||1168231107601
2012-12-17T22:33:45.701+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107604|27.121.123.176|Chrome|About Gloria Macapagal-Arroyo, following the filing of criminal charges agaiAbout Tim Mc|88|32985348833291|1||1168231107597
2012-12-17T22:18:01.425+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107605|31.209.179.5|Firefox|About Gloria Macapagal-Arroyo, rges against her for electoral fraud. As of DAbout Francis|89|28587302322204|101||1168231107597
2012-12-18T16:18:07.778+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107606|196.1.135.241|Internet Explorer|About Tim McGraw, n Music Awards, and 3 People's Choice AAbout Kazakhstan, s|77|30786325577740|71||1168231107604
2012-12-17T22:45:07.676+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107607|58.145.168.54|Chrome|right|5|35184372088834|51||1168231107601
2012-12-18T06:34:57.625+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107608|31.192.132.124|Firefox|maybe|5|35184372088871|56||1168231107602
2012-12-18T18:15:14.181+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107609|46.154.44.101|Firefox|About San Marino, regions, such as Lombardy and Trentino-Alto AdAbout Pope Gregory I,  the|90|15393162788877|105||1168231107601
2012-12-17T06:59:37.273+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107610|31.192.109.124|Internet Explorer|no|2|26388279066668|56|1168231107595|
2012-12-19T06:57:44.135+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107611|27.112.88.106|Internet Explorer|About Jacques Chirac, rgued for more socially responsible economic About Pope Gregory I,|89|24189255811109|1||1168231107609
2012-12-18T20:58:22.620+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107612|41.74.150.41|Firefox|About Giuseppe Garibaldi,  Pila de la Habana) stuck nonetheless desAbout Tim McGr|81|35184372088850|97||1168231107606
2012-12-17T22:36:40.405+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107613|31.192.132.124|Firefox|yes|3|35184372088871|56||1168231107604
2012-12-18T14:13:19.103+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107749|27.98.220.136|Firefox|About Spain, orians, which proAbout Wales, nd Wales is regarAbout My Wish, Adult Con|84|35184372088856|1|824633724068|
2012-12-18T20:44:48.557+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107750|27.98.220.136|Firefox|About Justin Timberlake, mber of the boyAbout Ricky Martin, rn December 24,About Wale|85|35184372088856|1|824633724068|
2012-10-03T09:33:19.968+00:00|2013-01-01T00:00:00.000+00:00|false|1099511631015|91.223.132.248|Internet Explorer|yes|3|10995116277761|78|824633724068|
2012-12-18T05:14:59.652+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107752|27.98.220.136|Firefox|no way!|7|35184372088856|1|824633724068|
2012-12-19T07:59:01.653+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107753|91.223.132.248|Internet Explorer|maybe|5|10995116277761|78||1168231107750
2012-12-18T19:56:24.921+00:00|2013-01-01T00:00:00.000+00:00|false|1168231107754|31.170.121.115|Internet Explorer|About Isaac Newton, us, and wrote mAbout Barack Obama, , signed the NeAbout Moldova, gove|89|28587302322180|48||1168231107749
